1.605120731715E9,3,3,1,2,2,2,2,100,NaN,1.50085983993313,2,0,0,0,3.0178202
1.605120761717E9,3,1,1,2,2,2,2,100,NaN,3.1694196410196,13,0,0,0,40.005497
