1.605120896715E9,3,1,1,2,2,2,2,30.0412058590699,NaN,0.840217399090025,22,0,0,0,40.0203652
1.605121871715E9,3,1,1,2,2,2,2,0,NaN,0.00239862140276403,87,0,0,0,40.1812109
