1.605121016714E9,3,1,1,2,2,2,2,4.64976270189469,NaN,0.159891299513332,30,0,0,0,40.0333509
1.605122741714E9,3,1,1,2,2,2,2,0,NaN,0.00515541518644596,145,0,0,0,40.3866004
