1.605121706716E9,3,1,1,2,2,2,2,0,NaN,0.00213229575290344,76,0,0,0,40.1449855
1.605121751715E9,3,1,1,2,2,2,2,0,NaN,0.00215308286773656,79,0,0,0,40.151439
1.605121961715E9,3,1,1,2,2,2,2,0,NaN,0.0028241248099232,93,0,0,0,40.1965798
