1.605121286716E9,3,1,1,2,2,2,2,0.0531616452766873,NaN,0.006041627251429,48,0,0,0,40.084625
1.605122681716E9,3,1,1,2,2,2,2,0,NaN,0.00691716333890239,141,0,0,0,40.371542
