1.605121256714E9,3,1,1,2,2,2,2,0.0876300984209792,NaN,0.0071082682200559,46,0,0,0,40.0765864
1.605122666716E9,3,1,1,2,2,2,2,0,NaN,0.00743466344121812,140,0,0,0,40.3666758
